Round,train_losses,test_losses,accuracies,gradients
1,2.299978017807007,0.0022947887897491457,12.91,0.33005287713095505
2,2.2863588333129883,0.0022780338764190676,10.01,0.38530401848112467
3,2.2614455223083496,0.0022673222780227663,16.52,0.5562237003526527
4,2.2407851219177246,0.002263204503059387,15.65,0.39183384961688333
5,2.240865707397461,0.0022406993865966797,14.83,0.7038274273889609
6,2.3149514198303223,0.002198051404953003,21.78,1.1301221166598403
7,2.2225096225738525,0.0021745213747024535,25.9,0.6822103619744274
8,2.1430511474609375,0.0021593415260314944,25.61,0.8244621967434181
9,2.128831386566162,0.0021348594903945924,23.85,1.1147635227502508
10,2.145362138748169,0.002098141527175903,24.58,1.0733841515146736
11,2.0973520278930664,0.0020695098161697388,26.44,0.9671367669840266
12,2.0776078701019287,0.002053557801246643,26.85,1.2156319147043226
13,2.039135694503784,0.0020519240140914915,26.99,0.7077291028975597
14,2.1962523460388184,0.002015400767326355,28.21,2.36754212311663
15,2.165757179260254,0.0019988121628761292,29.5,0.953210840032889
16,1.947462558746338,0.002017751169204712,29.31,0.7900312235869847
17,2.07635235786438,0.0020118124127388,29.4,1.7172883851040506
18,2.0002670288085938,0.0019663132309913635,31.05,2.3988766930967915
19,1.938601016998291,0.00195852655172348,30.72,1.3443357403233365
20,1.9741849899291992,0.0019799746990203856,29.44,1.205845034229128
21,1.9709553718566895,0.0019755119562149047,29.56,1.7658735331361086
22,1.896639108657837,0.00193461834192276,29.97,2.3752364580988132
23,1.9877192974090576,0.0019192675828933715,29.87,1.732662893493781
24,2.024553060531616,0.0019404168248176575,28.71,1.6226094369190829
25,1.9163531064987183,0.0019326770424842835,29.12,2.1869276365451302
26,1.9852657318115234,0.001891728663444519,31.28,2.7603088637969764
27,1.83939790725708,0.001888026237487793,31.42,1.3060712509002677
28,1.9271172285079956,0.0018927599430084228,31.76,1.8177000118410336
29,1.8109149932861328,0.0018813961267471313,32.57,2.254562820358742
30,1.9452998638153076,0.0018769037127494813,31.79,1.5576896766057304
31,1.9177111387252808,0.0018574792385101318,32.43,2.118803822944946
32,1.8238186836242676,0.0018511144757270813,33.45,1.3035387378153773
33,1.902756929397583,0.0018426337003707885,34.39,2.406389364315961
34,1.824427843093872,0.0018312008261680602,34.97,1.8656584804121696
35,1.910162329673767,0.0018357665419578553,33.76,2.2535655701402804
36,1.8192368745803833,0.0018557779788970948,33.0,1.7336951483678142
37,1.821467399597168,0.0018754442930221558,32.67,1.6031832052267563
38,1.8917746543884277,0.0018295334458351136,34.86,3.579964854251175
39,1.8954238891601562,0.0017822145819664,35.48,3.216525209165946
40,2.0127475261688232,0.001785964548587799,34.79,3.544006754789755
41,1.7790167331695557,0.001794484269618988,33.47,3.657447046987436
42,1.7874494791030884,0.001799375832080841,32.51,2.303603569392086
43,1.6792552471160889,0.001808341133594513,31.78,1.988770094480589
44,1.833120346069336,0.0017842710256576538,33.1,2.548007550440783
45,1.7470321655273438,0.0017532212257385254,35.86,2.080793843765847
46,1.6521011590957642,0.001751824140548706,37.07,1.3185298889275328
47,1.7477003335952759,0.0017630139708518981,36.31,1.6342048554737016
48,1.7404229640960693,0.0017693522453308106,35.31,1.5882801100021386
49,1.6733825206756592,0.0017594698309898375,35.31,1.660989905002507
50,1.732102632522583,0.0017346546053886413,36.24,1.8751848072509416
51,1.7922370433807373,0.0017167263388633727,38.22,1.919493921892251
52,1.664991021156311,0.0017070730447769165,38.34,2.6498819728421616
53,1.8320724964141846,0.0017306987762451171,36.33,1.737635159642594
54,1.6828728914260864,0.00173289475440979,35.81,2.4300822402187414
55,1.7606580257415771,0.00171709942817688,36.62,2.36313293201233
56,1.5843158960342407,0.0017201217889785767,35.76,1.6770284463112801
57,1.773247480392456,0.0017060633659362794,36.03,2.2721637198050426
58,1.7101531028747559,0.0016986781835556031,36.7,3.3876950385039732
59,1.8216044902801514,0.0017262586832046509,36.63,1.4980548140939798
60,1.83665931224823,0.0017033912897109985,38.29,4.022073387555335
61,1.74309504032135,0.0016699195981025696,39.33,3.8296338010283546
62,1.662151575088501,0.001690038001537323,38.02,1.805134111932021
63,1.6493643522262573,0.0017120279550552368,37.32,2.8913870999262294
64,1.6204880475997925,0.0017001945614814758,37.61,2.9333165210718435
65,1.7576769590377808,0.0016804796576499938,38.06,2.28847371347203
66,1.6870445013046265,0.001673329758644104,38.26,2.125731888926866
67,1.6492351293563843,0.0016699227094650268,38.8,2.5278409709384655
68,1.8175004720687866,0.00166509530544281,39.68,1.5690818423946853
69,1.6885021924972534,0.001652658998966217,39.96,1.777501196916644
70,1.7823991775512695,0.0016411931991577148,40.19,1.651824358263398
71,1.6238970756530762,0.0016350068926811218,40.76,1.8687219162501023
72,1.687933325767517,0.0016465131998062133,40.57,1.304793317865318
73,1.7546383142471313,0.0016630655527114869,39.84,1.5506196137519208
74,1.7063384056091309,0.0016528209805488586,40.04,3.306908033614333
75,1.6902917623519897,0.0016516592979431153,40.65,1.5466484043567323
76,1.6466772556304932,0.0016628527402877808,40.51,1.763308510396931
77,1.595645546913147,0.0016585086941719054,40.32,2.2880734786298693
78,1.613206148147583,0.0016429446697235107,40.32,1.8792252724119896
79,1.8330801725387573,0.0016262989521026612,40.54,1.809374438967129
80,1.6449483633041382,0.0016164384365081788,40.54,2.5850533664925255
81,1.7678093910217285,0.001606775462627411,41.28,1.7619744672054363
82,1.7554196119308472,0.0016081612706184388,41.31,1.8109871052424726
83,1.5447938442230225,0.0016147983551025391,40.79,1.5978570727876733
84,1.5153836011886597,0.0016182873964309692,40.61,1.7991683158847303
85,1.6269679069519043,0.001612744426727295,41.01,2.4201089345932973
86,1.7271041870117188,0.0015968223452568055,41.53,1.8490583687585784
87,1.5619065761566162,0.0015799872756004332,42.35,1.8123917778738583
88,1.6023366451263428,0.0015895913004875183,41.76,2.5460935276646763
89,1.7511074542999268,0.0015968382000923157,40.94,3.1082800735742495
90,1.4363223314285278,0.0016078409790992736,40.49,2.800923403227801
91,1.3294775485992432,0.00165586918592453,39.89,2.0142351717948563
92,1.6577485799789429,0.0017083705306053163,37.91,2.3313738394502024
93,1.7581746578216553,0.00160895037651062,41.1,5.714702054670021
94,1.61747407913208,0.0015769162297248841,42.81,3.285277249660605
95,1.5890189409255981,0.0015876421213150025,42.29,4.087920649328084
96,1.6824510097503662,0.0015808841347694396,42.87,4.159270184965623
97,1.681643009185791,0.0015880197286605835,42.97,2.1077132333041035
98,1.5672672986984253,0.0015902283191680908,42.69,1.964817191082455
