Round,train_losses,test_losses,accuracies,gradients
54,1.7259752750396729,0.0017414491176605225,36.85,1.8558834810795162
55,1.7555464506149292,0.001742967975139618,37.29,1.6938572031323438
56,1.5941559076309204,0.0017472930312156677,36.92,1.458594422184988
57,1.7808339595794678,0.0017190969109535216,37.52,2.742941646963864
58,1.6881613731384277,0.0017407928228378297,36.36,2.6514562141905884
59,1.8365970849990845,0.0017873621344566344,34.67,2.0419628206099403
60,1.8863370418548584,0.0017306097865104676,36.81,4.205041732028264
61,1.8048014640808105,0.0016841808199882507,38.78,3.8151581531296137
62,1.636861801147461,0.001733033263683319,37.25,1.6214278870229364
63,1.7288161516189575,0.001714424991607666,37.6,4.367412706449568
64,1.6376382112503052,0.0016692952156066895,38.44,3.1871022201419277
65,1.7217437028884888,0.0016613437175750732,39.51,2.265930254953606
66,1.6210782527923584,0.0017024297833442689,38.22,1.9644322387155826
67,1.6817660331726074,0.0017037656784057618,38.46,3.3999986183859523
68,1.791412115097046,0.0016657889366149903,39.91,2.5463932185661986
69,1.7156556844711304,0.0016362715005874633,40.78,2.252828897609986
70,1.759690523147583,0.0016464365005493164,40.77,1.440182435146377
71,1.6057157516479492,0.0016717443227767944,40.2,1.5299365357191315
72,1.6876002550125122,0.0016911322355270385,39.97,1.96935394865658
73,1.752439022064209,0.001703383994102478,40.31,1.5126356578125302
74,1.714752435684204,0.0016914196133613587,41.1,2.686186242795279
75,1.7156412601470947,0.0016994778513908387,40.98,1.2784450881657003
76,1.6736921072006226,0.0017076777696609497,40.84,1.8506455060728824
77,1.6943800449371338,0.0017039902091026307,40.35,2.0984615965053526
78,1.6956322193145752,0.0016840409755706786,40.03,1.6049184333413626
79,1.8217055797576904,0.0016691011905670167,39.98,1.4103820557143651
80,1.6292760372161865,0.0016726105451583863,39.59,1.4121740546157802
81,1.7808332443237305,0.0016659206867218018,39.68,1.1290191637648863
82,1.7528798580169678,0.0016686265230178832,39.84,1.3713360421526277
83,1.637252688407898,0.0016560028910636902,40.19,1.468088445571438
84,1.6055344343185425,0.0016447566151618959,40.21,1.62643691536534
85,1.6308729648590088,0.0016387584805488587,39.87,1.1995809459223485
86,1.7498979568481445,0.001630309498310089,40.13,1.3217757363714966
87,1.62205970287323,0.0016138048648834228,41.34,1.6470874402878406
88,1.6432626247406006,0.0016062114834785462,42.32,1.6747200545335101
89,1.7470438480377197,0.0016010164856910705,42.15,1.6580801565155017
90,1.5378875732421875,0.0015839041113853455,42.31,2.939406513081838
